source_file,segment_id,word_id,word,start,end,score,speaker,segment_speaker
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,9,impacts,6165.007,6165.427,0.97,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,10,of,6165.508,6165.568,0.758,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,11,data,6166.008,6166.288,0.911,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,12,centers,6166.308,6166.588,0.921,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,13,across,6166.648,6166.948,0.859,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,14,the,6166.988,6167.048,0.912,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,15,"US,",6167.148,6167.448,0.704,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,16,opposition,6167.988,6168.589,0.897,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,17,is,6168.649,6168.749,0.548,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,18,growing,6168.829,6169.209,0.831,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,19,at,6169.329,6169.409,0.814,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,20,an,6169.449,6169.489,0.957,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,21,unprecedented,6169.689,6170.509,0.868,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1166,22,pace.,6170.589,6170.929,0.993,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,0,This,6171.51,6171.69,0.719,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,1,opposition,6171.79,6172.35,0.88,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,2,challenges,6172.43,6172.95,0.826,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,3,the,6172.99,6173.09,0.845,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,4,"statement,",6173.13,6173.55,0.854,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,5,if,6173.871,6173.951,0.833,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,6,we,6173.991,6174.091,0.836,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,7,don't,6174.131,6174.331,0.868,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,8,allow,6174.371,6174.571,0.944,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,9,this,6174.611,6174.751,0.804,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,10,data,6174.791,6175.091,0.834,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,11,center,6175.131,6175.351,0.856,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,12,to,6175.371,6175.431,0.748,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,13,be,6175.471,6175.571,0.804,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,14,"built,",6175.611,6175.871,0.75,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,15,it's,6176.171,6176.311,0.716,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,16,just,6176.351,6176.531,0.875,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,17,going,6176.572,6176.672,0.019,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,18,to,6176.692,6176.732,0.08,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,19,be,6176.752,6176.852,0.765,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,20,built,6176.872,6177.112,0.687,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,21,somewhere,6177.172,6177.532,0.795,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1167,22,else.,6177.612,6177.752,0.967,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,0,okay,6178.507,6178.867,0.713,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,1,aurora,6179.087,6179.447,0.883,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,2,illinois,6179.527,6180.027,0.668,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,3,after,6180.127,6180.328,0.78,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,4,experiencing,6180.388,6180.968,0.834,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,5,first-hand,6181.028,6181.628,0.793,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,6,better,6181.728,6182.128,0.654,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,7,data,6182.428,6182.708,0.855,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,8,center,6182.728,6183.048,0.897,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,9,occupation,6183.168,6183.869,0.869,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,10,implemented,6184.309,6184.889,0.872,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,11,and,6184.989,6185.049,0.633,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,12,one,6185.429,6185.529,0.684,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,13,hundred,6185.589,6185.849,0.847,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,14,eighty-day,6185.949,6186.509,0.891,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,15,uh...,6186.529,6187.51,0.621,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,16,moratorium,6187.73,6188.49,0.869,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,17,this,6188.63,6188.79,0.872,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,18,september,6188.81,6189.33,0.875,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,19,on,6189.65,6189.73,0.843,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,20,all,6189.93,6190.07,0.873,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,21,future,6190.13,6190.45,0.794,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,22,data,6190.49,6190.791,0.867,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,23,centers,6190.811,6191.171,0.766,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,24,so,6191.551,6191.711,0.776,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,25,they,6191.751,6191.931,0.795,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,26,know,6191.971,6192.131,0.846,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,27,what,6192.171,6192.291,0.996,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,28,it's,6192.331,6192.451,0.794,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,29,like,6192.531,6192.791,0.944,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,30,to,6192.931,6193.031,0.996,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,31,have,6193.071,6193.231,0.818,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,32,a,6193.271,6193.291,0.989,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,33,data,6193.331,6193.651,0.832,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,34,center,6193.671,6193.971,0.834,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,35,in,6194.172,6194.232,0.998,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,36,there,6194.272,6194.452,0.647,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,37,neighborhood,6194.952,6195.432,0.817,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,38,across,6196.172,6196.552,0.755,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,39,the,6196.592,6196.652,0.79,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,40,u,6196.732,6196.792,0.87,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,41,s,6196.932,6196.992,0.968,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,42,m,6197.032,6197.152,0.812,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,43,between,6197.252,6197.673,0.866,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,44,may,6197.753,6197.973,0.853,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,45,twenty,6198.053,6198.333,0.792,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,46,twenty,6198.373,6198.613,0.644,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,47,four,6198.653,6198.953,0.804,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,48,and,6199.093,6199.173,0.84,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,49,march,6199.233,6199.493,0.869,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,50,twenty,6199.553,6199.773,0.815,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,51,five,6199.833,6200.113,0.911,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,52,sixty,6200.513,6200.873,0.938,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,53,four,6200.913,6201.134,0.894,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,54,billion,6201.194,6201.654,0.801,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,55,dollars,6201.854,6202.274,0.794,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,56,in,6202.374,6202.454,0.86,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,57,data,6202.534,6202.934,0.873,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,58,center,6202.954,6203.294,0.881,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,59,projects,6203.594,6204.094,0.831,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,60,have,6204.134,6204.314,0.878,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,61,been,6204.354,6204.574,0.65,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,62,postponed,6204.655,6205.375,0.885,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,63,or,6205.535,6205.635,0.656,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1168,64,cancel,6205.695,6206.115,0.956,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,0,FOLLOWED,6206.955,6207.315,0.883,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,1,ON,6207.395,6207.475,0.842,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,2,TOP,6207.535,6207.776,0.917,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,3,OF,6207.796,6207.856,0.954,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,4,THAT,6207.896,6208.136,0.761,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,5,IS,6208.316,6208.436,0.74,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,6,$98,6209.096,6209.477,0.627,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,7,BILLION,6209.897,6210.717,0.743,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,8,IN,6210.837,6210.937,0.86,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,9,PROJECTS,6210.998,6211.558,0.838,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,10,DELAYED,6211.718,6212.078,0.918,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,11,OR,6212.138,6212.218,0.71,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,12,CANCELED,6212.278,6212.759,0.89,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,13,BEGINNING,6213.059,6213.479,0.838,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,14,THIS,6213.519,6213.719,0.781,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,15,"YEAR,",6213.779,6214.059,0.724,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,16,MARCH,6214.4,6215.06,0.834,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,17,2025,6215.22,6215.74,0.715,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,18,TO,6215.82,6215.901,0.986,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,19,JUNE,6216.001,6216.361,0.745,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,20,OF,6216.401,6216.461,0.731,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1169,21,2025.,6216.681,6217.542,0.673,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,0,YOU,6219.303,6219.403,0.685,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,1,CAN,6219.443,6219.563,0.997,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,2,SEE,6219.643,6219.843,0.872,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,3,THAT,6219.863,6220.263,0.528,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,4,ON,6220.523,6220.583,0.999,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,5,THIS,6220.623,6220.804,0.849,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,6,"SLIDE,",6220.824,6221.184,0.887,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,7,IT'S,6222.505,6222.625,0.798,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1170,8,COMING.,6222.685,6223.045,0.895,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1171,0,IT'S,6223.905,6224.026,0.825,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1171,1,NOT,6224.086,6224.246,0.845,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1171,2,COMING?,6224.286,6224.566,0.876,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1172,0,"OKAY,",6225.526,6225.787,0.331,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1172,1,THAT'S,6225.807,6226.007,0.365,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1172,2,OKAY.,6226.067,6227.167,0.735,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,0,THERE'S,6228.588,6228.849,0.749,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,1,A,6228.889,6228.909,0.991,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,2,SURGE,6228.969,6229.249,0.546,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,3,OF,6229.289,6229.349,0.78,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,4,COMMUNITIES,6229.409,6229.909,0.775,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,5,PRESSING,6229.969,6230.309,0.909,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,6,THE,6230.349,6230.429,0.833,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,7,PAUSE,6230.449,6230.75,0.848,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1173,8,BUTTON.,6230.79,6231.09,0.92,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,0,I,6231.31,6231.37,0.691,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,1,"MEAN,",6231.39,6231.51,0.985,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,2,THERE,6231.53,6231.65,0.931,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,3,WAS,6231.69,6231.81,0.608,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,4,JUST,6231.83,6232.01,0.948,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,5,LIKE,6232.07,6232.231,0.997,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,6,THAT,6232.531,6232.731,0.967,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,7,MANY,6232.831,6233.131,0.92,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,8,"ROWS,",6233.411,6233.732,0.708,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1174,9,OKAY?,6233.852,6234.172,0.707,SPEAKER_00,SPEAKER_00
CyrusOne/Cyrusone_Hearing_12032025.mp3,1175,0,I,6234.812,6234.912,0.955,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1175,1,PUT,6234.952,6235.092,0.982,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1175,2,IT,6235.132,6235.212,0.669,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1175,3,TOGETHER,6235.252,6235.593,0.854,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1175,4,MYSELF.,6235.633,6235.993,0.87,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,0,what,6236.801,6236.941,0.876,SPEAKER_00,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,1,happened,6236.981,6237.262,0.938,SPEAKER_00,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,2,okay,6238.023,6238.323,0.7,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,3,in,6238.944,6239.044,0.773,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,4,october,6239.124,6239.545,0.874,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,5,of,6239.565,6239.605,0.927,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,6,this,6239.645,6239.785,0.849,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,7,year,6239.825,6240.046,0.775,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,8,city,6240.126,6240.366,0.937,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,9,planner,6240.406,6240.827,0.736,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,10,in,6241.007,6241.087,0.976,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,11,joliet,6241.147,6241.788,0.82,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,12,recommended,6241.868,6242.389,0.846,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,13,postponing,6242.449,6242.97,0.897,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,14,the,6242.99,6243.07,0.821,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,15,review,6243.11,6243.51,0.872,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,16,of,6243.651,6243.691,0.356,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,17,proposed,6243.751,6244.151,0.709,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,18,hold,6244.171,6244.311,0.315,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,19,on,6244.412,6244.492,0.831,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,20,one,6244.572,6244.652,0.841,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,21,second,6244.692,6244.952,0.958,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,22,do,6245.052,6245.133,0.808,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,23,you,6245.153,6245.273,0.87,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,24,need,6245.293,6245.493,0.936,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,25,time,6245.533,6245.773,0.91,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,26,to,6245.814,6245.914,0.994,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,27,set,6246.094,6246.294,0.878,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,28,something,6246.314,6247.276,0.47,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,29,up,6247.336,6247.376,0.003,SPEAKER_16,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,30,here,6247.456,6248.637,0.368,SPEAKER_16,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,31,okay,6248.898,6249.258,0.73,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,32,didn't,6249.398,6249.639,0.865,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,33,make,6249.679,6249.859,0.894,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,34,it,6249.919,6249.979,0.668,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,35,um,6250.48,6250.64,0.728,SPEAKER_37,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,36,you,6250.941,6251.041,0.989,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,37,have,6251.081,6251.261,0.834,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,38,uh,6251.301,6251.381,0.33,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,39,five,6251.642,6251.862,0.983,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,40,minutes,6251.902,6252.102,0.928,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,41,left,6252.142,6252.282,0.809,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,42,for,6252.302,6252.403,0.638,SPEAKER_25,SPEAKER_37
CyrusOne/Cyrusone_Hearing_12032025.mp3,1176,43,the,6252.423,6252.503,0.873,SPEAKER_25,SPEAKER_37
